,tweet_text,pos_rev,polarity,review_len,word_count
1589,rt mention get sxsw iphone app thanks mention awesome integration link,1,0.6,70,11
1590,rt mention get ready sxsw instal mention iphone woot link,1,0.2,57,10
1591,rt mention give away ipad sxsw mapper entry amazingly easy detail link,1,0.43333333333333335,70,12
1592,rt mention go sxsw new iphone guide austin mention free march hard beat free lp,1,0.16117424242424244,79,15
1593,rt mention go sxsw new iphone guide austin mention free march hard beat free lp mobile,1,0.16117424242424244,86,16
1594,rt mention good news austin-bound apple fanboys link sxsw,1,0.7,57,9
1595,rt mention good news austin eats bbq iphone available link itunes austin bbq sxsw sxswi,1,0.55,87,15
1596,rt mention good news austin eats bbq iphone available link itunes austin bbq sxsw sxswi via mention,1,0.55,99,17
1597,rt mention get vmware talent community ipad app rockin signing talented professional tonight sxsw link,1,0.39999999999999997,102,15
1598,rt mention great day sxsw jaloux mention amp new ipad.look school bus day school link,1,0.4681818181818182,85,15
1599,rt mention great session mention ipad design good ui insight tapworthy hisxsw sxsw,1,0.75,82,13
1600,rt mention guy ever plan attend sxsw need thing skinny jean flannel shirt beard ipad imanoutcast,1,0.0,96,16
1601,rt mention hah find quot;popup&quot apple store ipad sale gold's gym congress link sxsw,1,0.0,87,14
1602,rt mention hand-held û÷hoboûª drafthouse launch û÷hobo shotgunûª iphone app sxsw link,1,0.0,89,12
1603,rt mention decide need ipad usguys sxsw agree,1,0.0,45,8
1604,rt mention hard time tweet use iphone sxsw use ipad much good hisxsw,1,0.20416666666666664,68,13
1605,rt mention head austin sxsw mention austin guide iphone free limited time link,1,0.1642857142857143,78,13
1606,rt mention head austin sxsw lp austin guide iphone free limited time link travel,1,0.1642857142857143,80,14
1607,rt mention heat tracker cool heatmap iphone app overlay foursquare everything fire sxsw,1,0.35,87,13
1608,rt mention help clean organize news/content mention great job ipad owner sxsw sxswi,1,0.5833333333333334,83,13
1609,rt mention hey mention roll tractor trailer full ipads sxsw bet would sell entire inventory justsaying,1,0.175,102,16
1610,rt mention hey sxsw er rt mention rt mention last day get lp austin iphone app free link travel,1,0.2,95,19
1611,rt mention hey vufinders awesome new update mention iphone app link speedup object tag outside sxsw conf hour,1,0.37878787878787873,109,18
1612,rt mention hey lucky duck head sxsw want win ipad mention client give one away detail link sxswi,1,0.5666666666666667,96,18
1613,rt mention hey foodie austin sxsw download new arw iphone/android app use guide dine town sxsw,1,0.13636363636363635,94,16
1614,rt mention hey lucky dog sxsw ipads check holler gram app link,1,0.3333333333333333,62,12
1615,rt mention hipster oversized earphone plug new ipad make happy texas loose gun law sxsw,0,0.28648018648018647,87,15
1616,rt mention hitlantis ipad cool song explorer app hitlantis.com sxsw musicviz,1,0.35,76,11
1617,rt mention hmm sxsw.com/interactive/live stream ipad/mobile compatible maybe next year sxsw,0,0.0,91,11
1618,rt mention holy smoke replace flip cam default video capture device beautiful elegant apple sxsw,1,0.675,96,15
1619,rt mention cool apple open temporary store launch sxsw link sxswh,1,0.175,65,11
1620,rt mention also function ipad ûï@mention sure lot ipads flight mention nerdsunite sxswû,1,0.5,90,13
1621,rt mention convince upgrade ipad hold one sxsw trade show fail willpower check,1,-0.5,78,13
1622,rt mention know would original content anything today's world.(and ipad well barry diller sxsw,1,0.375,94,14
1623,rt mention feel like iphone always always something run battery fast sxsw,0,0.2,73,12
1624,rt mention get turkey rt mention random apple fan buy lunch everyone line sxsw popup apple store cc mention,1,-0.5,107,19
1625,rt mention pull iphone look busy fit sxsw badge line today people shuffle along star phone sxsw,1,0.25,95,17
1626,rt mention yet walk conference room look like apple ad think nothing else sxsw,0,0.0,78,14
1627,rt mention hope everyone awesome weekend sxsw know mention give away great apple prize,1,0.9,86,14
1628,rt mention fell asleep hour eye open star sxsw stream ipad link,1,0.0,63,12
1629,rt mention know sxsw iphone start lie signal strength,0,0.0,53,9
1630,rt mention think eff hubby line ipad someone point towards line-up wife number sxswi sxsw,0,0.0,89,15
1631,rt mention i'd pay ipad person get zaarly referral march zaarlyiscoming win sxsw link,1,0.8,85,14
1632,rt mention i'll sxsw apple store tonight hand sticker amp coupon mention dodo case,1,0.0,82,14
1633,rt mention i'll never forget march weekend japan earthquake ipad first south southwest sxsw memolane y'all,1,0.25,106,16
1634,rt mention i'll use ipad someone give otherwise iphone actually task sxsw,1,0.0,73,12
1635,rt mention i'm look forward smcdallas pre sxsw party wed hop i'll win ipad result shameless promotion chevysmc,1,0.8,110,18
1636,rt mention i'm really sxsw mess i'm make money instead bet someone leave ipad queue,0,0.012500000000000011,83,15
1637,rt mention i've see best ipad case ever sxsw i'm start transfer bit book fetishism ipads slowly surely,1,0.75,102,18
1638,rt mention sxsw teach anything want ipad dont know,1,0.0,50,9
1639,rt mention ipad upgrade new io yet tweetdeck unstable nten sxsw sxswi,0,0.13636363636363635,69,12
1640,rt mention honor apple's sxsw pop-up shop thought landlord amp lease agent utilize pop-up shop link,1,0.0,99,16
1641,rt mention ipad design headache take two tablet call panel excite hear mention live sxsw,0,0.13636363636363635,88,15
1642,rt mention line temp apple store sxsw gotto get,1,0.0,47,9
1643,rt mention next life i'm come back ipad woman can't keep hand thing sxsw,1,0.0,72,14
1644,rt mention interest presentation building netflix iphone app sxsw link,1,0.0,70,10
1645,rt mention ipad sold-out time user sxsw,1,0.0,39,7
1646,rt mention ipad queue epic sxsw link,1,0.1,36,7
1647,rt mention ipad sell retail stores...except sxsw pop store austin igottagetit,1,0.0,77,11
1648,rt mention ipad sell go new buyer report link sxsw socialmedia tech medium,1,0.13636363636363635,74,13
1649,rt mention ipad app content need shallow engaging sxsw,1,0.033333333333333354,54,9
1650,rt mention ipad design headache josh clark tapworthy sxsw link,0,0.0,62,10
1651,rt mention ipad design malady ipad elbow hate ipad's back button heat million sun tapworthy sxsw,0,-0.4,96,16
1652,rt mention ipad hipster austincrowd sxsw link,1,0.0,45,7
1653,rt mention ipad tablet etc aid great adoption mobile device screen size large mobilefarm sxsw,1,0.5071428571428571,93,15
1654,rt mention iphone amigos mention app change broadcastr bestappever sxsw,1,0.0,71,10
1655,mention back sxsw he's bring ipad slip bag jammy bugger,1,0.0,55,10
1656,rt mention ridiculous see someone take photo session ipad cannot wait see concert use sxsw silly,0,-0.41666666666666663,96,16
1657,rt mention lonely job protect ipad someone gotta link sxsw,1,-0.09999999999999998,58,10
1658,rt mention model one rt mention sxsw quot;apple come cool tech one's ever hear cuz go conferences&quot,1,0.35,102,17
1659,rt mention rumor apple open temporary store downtown austin sxsw amp ipad launch link,1,0.0,85,14
1660,rt mention official people use ipad take photo look weird sxsw,0,-0.5,62,11
1661,rt mention last day fastcompanygrille come last day iphone makery zazzlesxsw sxsw,1,0.0,81,12
1662,rt mention join link start tonight person friends city end sxsw festival win ipad,1,0.8,81,14
1663,rt mention join actsofsharing.com tonight person friend city end sxsw win ipad,1,0.8,78,12
1664,rt mention jonathan zaggle show cool free texting app iphone call zms mention sxsw,1,0.375,82,14
1665,rt mention josh clark hate ipad's back button heat million sun tapworthy sxsw,0,-0.4,77,13
1666,rt mention buy last ipad apple pop-up store sxsw link lt lucky,1,0.16666666666666666,62,12
1667,rt mention find new mapquest iphone app turn-by-turn gps free time check get reacquaint mq sxsw,1,0.2681818181818182,95,16
1668,rt mention get shiny new sxsw discover new music link build flash look great ipad,1,0.3575757575757576,81,15
1669,rt mention read apple sxsw sell ipad release day good lord vortex smugness day may unbearable,0,0.7,93,16
1670,rt mention saw preview new mention ipad app awesome sxsw,1,0.5681818181818181,56,10
1671,rt mention saw someone take picture ipad first time look ridiculous expect sxsw sighting,0,-0.04166666666666666,88,14
1672,rt mention take piss trade show ipad one hand iphone piss kiiiiiilling right sxsw,1,0.2857142857142857,81,14
1673,rt mention take survey iphone starbucks line get free starbucks gift card instant research instant gratification sxsw gsdm,1,0.13333333333333333,122,18
1674,rt mention ipad sxsw thanks mention fxsw,1,0.2,40,7
1675,rt mention last month discovr ipad midem time discovr iphone sxsw climb app store chart link,1,0.0,92,16
1676,rt mention less hour announce detail ipad giveaway sxsw sxswi,1,-0.16666666666666666,61,10
1677,rt mention less half hour we'll tell win ipad rt sxsw sxswi,1,0.15555555555555559,59,12
1678,rt mention line source code even longer ipad take apple sxsw,0,0.0,60,11
1679,rt mention line ppl around block sxsw party apple store insane link,1,-1.0,67,12
1680,rt mention lonely planet release free austin city guide iphone app sxsw like enough apps cluttering handset,0,0.10000000000000002,107,17
1681,rt mention look everyone zomg mention get ipad first day sxsw link,1,0.25,66,12
1682,rt mention look cool new iphone twitter app track action sxsw week check link tweetignite,1,0.19545454545454544,89,15
1683,rt mention look fwd ipad dj mention mention dark party tonight great first day sxsw link,1,0.3,88,16
1684,rt mention look like fun session sxsw quot;mistakes make build nextflix iphone&quot link,1,0.3,88,13
1685,rt mention love mention sxsw quot;apple come cool technology one's ever hear go conferences&quot,1,0.425,96,14
1686,rt mention love mention sxsw quot;apple come cool technology one's ever hear link,1,0.425,81,13
1687,rt mention love mention sxsw quot;apple come cool technology one's ever hear go conferences&quot,1,0.425,96,14
1688,rt mention love sxsw quot;apple come cool technology one's ever hear go conferences&quot,1,0.425,88,13
1689,rt mention love mention set pop-up store amp congress deal mass geek influx release sxsw,1,0.5,88,15
1690,rt mention rt mention love sxsw quot;apple come cool technology one's ever hear go conferences&quot,1,0.425,99,15
1691,rt mention mindjet go sxsw celebrate give away ipad find enter link,1,0.0,67,12
1692,rt mention sxsw awesomeness apple open temporary store downtown austin sxsw ipad launch link,1,0.0,92,14
1693,rt mention mr heavenly aka band michael cera ready rock bat bar sxsw iphone camera de rigeur,1,0.2,92,17
1694,rt mention exclusive apple ipad review still well rest link bnet biz apple sxsw ipad,1,0.0,84,15
1695,rt mention informal unscientific observation apple far computer choice sxsw hand link,1,0.1,85,12
1696,rt mention informal unscientific observation apple far computer choice sxsw hand contest,1,0.1,88,12
1697,rt mention mypov winner popup apple store chevy cruze loser investor prop frothy startup enterprise strategy sxsw,1,0.0,113,17
1698,rt mention need workspace book iphone link mention app sxsw virtualoffice,1,0.0,73,11
1699,rt mention new sxsw rule ooing ahing new ipad get big deal everybody one,0,0.0909090909090909,72,14
1700,rt mention new ubersocial iphone app store include uberguide sxsw sponsor mashable cont link,1,0.13636363636363635,92,14
1701,rt mention new ubersocial iphone app store include uberguide sxsw link,1,0.13636363636363635,70,11
1702,rt mention new ubersocial iphone app store include uberguide sxsw sponsor mashable link,1,0.13636363636363635,87,13
1703,rt mention new ubersocial iphone include uberguide sxsw sponsor mashable link lt nicely do,1,0.36818181818181817,90,14
1704,rt mention new ipad apps speech therapy communication showcased sxsw mention link,1,0.13636363636363635,81,12
1705,rt mention new ipad apps speech therapy communication showcased sxsw conference link sxswi sxsh sxswh hcsm slp,1,0.13636363636363635,110,17
1706,rt mention new iphone autocorrect already tried change quot;coworkers&quot quot;visigoths.&quot go long five day sxsw,0,0.043181818181818175,117,15
1707,rt mention new mike tyson game come iphone link iphone sxsw videogames tyson art cartoon,1,-0.13181818181818183,88,15
1708,rt mention new post mention iphone app make easy connect social network people meet link sxsw,1,0.201010101010101,93,16
1709,rt mention news ipad go enterprise mention say first look new ûïviewû app link tip mention sxsw,1,0.19318181818181818,98,17
1710,rt mention stumble around lose sxsw stay contact group mention iphone application link,1,-0.05,86,13
1711,rt mention fan new sxsw trend audience share opinion via hold ipad listen annoy,0,0.13636363636363635,79,14
1712,rt mention note self downside tweet white ipad expect mock mention sxsw,0,0.0,71,12
1713,rt mention nothing say douche cake like walk around ipad like iphone sxsw,0,0.0,73,13
1714,rt mention novelty ipad news apps fade fast among sxsw delegate mention link,0,0.2,76,13
1715,"rt mention nyt app ipad quot;here's amaze way serve readership,&quot quot;here's market opportunity can't ignore.&quot sxsw newsapps",1,0.0,132,17
